Longitude,Latitude
30.3170076668655,-31.8847740461168
31.0512205979462,-31.2058547785791
31.7854335290268,-30.5269355110414
32.5196464601075,-29.8480162435037
33.2538593911882,-29.169096975966
33.9880723222689,-28.4901777084283
34.7222852533496,-27.8112584408906
35.4564981844303,-27.1323391733529
36.2512109391792,-26.5319777706601
37.0951393405781,-25.9955219446014
37.939067741977,-25.4590661185428
38.7829961433759,-24.9226102924842
39.6269245447748,-24.3861544664255
40.4708529461738,-23.8496986403669
41.3147813475727,-23.3132428143083
41.7431158106282,-22.5172358330059
41.8548410723746,-21.5234966992853
41.9665663341209,-20.5297575655647
42.0782915958672,-19.5360184318442
42.1900168576136,-18.5422792981236
42.3017421193599,-17.548540164403
42.4134673811063,-16.5548010306825
42.5251926428526,-15.5610618969619
42.5285754920608,-14.5722299337716
42.3274728108931,-13.5926597670009
42.1263701297255,-12.6130896002302
41.9252674485578,-11.6335194334595
41.7241647673901,-10.6539492666888
41.5230620862224,-9.67437909991814
41.3219594050547,-8.69480893314744
41.1208567238871,-7.71523876637674
40.9197540427194,-6.73566859960605
40.9024392953606,-5.80587896579647
41.570431312878,-5.06171052751585
42.2384233303954,-4.31754208923523
42.9064153479128,-3.57337365095461
43.5744073654302,-2.82920521267399
44.2423993829477,-2.08503677439337
44.9103914004651,-1.34086833611275
45.5783834179825,-0.596699897832128
46.2463754354999,0.147468540448493
46.9143674530173,0.891636978729114
47.5823594705347,1.63580541700973
48.2503514880521,2.37997385529036
48.9183435055695,3.12414229357097
49.5863355230869,3.8683107318516
50.2543275406044,4.61247917013222
50.9223195581218,5.35664760841284
51.5903115756392,6.10081604669346
52.2583035931566,6.84498448497408
52.926295610674,7.5891529232547
53.5942876281914,8.33332136153532
54.2622796457088,9.07748979981594
54.9302716632262,9.82165823809656
54.9841315181012,10.7955010222617
54.9683806267661,11.7953769692782
54.9526297354309,12.7952529162947
54.9368788440958,13.7951288633112
54.9554364642693,14.7751860599806
55.8294577180852,15.2610737505822
56.7034789719011,15.7469614411837
57.577500225717,16.2328491317852
58.4515214795328,16.7187368223868
59.3255427333487,17.2046245129883
60.1995639871646,17.6905122035898
61.0735852409805,18.1763998941914
61.9476064947964,18.6622875847929
62.9313883270975,18.7852575850353
63.9281894045104,18.8651801229607
64.9249904819233,18.9451026608861
65.9217915593362,19.0250251988116
66.9193283321504,19.0582966986714
67.9181538859556,19.0098455576564
68.9169794397609,18.9613944166413
69.9158049935661,18.9129432756263
70.9146305473714,18.8644921346112
71.9134561011766,18.8160409935961
72.4972551144864,18.4014365543453
72.4208359445153,17.404360774647
72.3444167745442,16.4072849949487
72.388744630261,15.4202727322711
72.6291631714061,14.4496034141851
72.8695817125512,13.478934096099
73.1100002536963,12.508264778013
73.3504187948414,11.5375954599269
73.5908373359865,10.5669261418408
73.8312558771316,9.59625682375478
74.2530479821822,8.73053510980158
74.9747889352874,8.03837183671434
75.6965298883926,7.3462085636271
76.4182708414977,6.65404529053986
77.1400117946029,5.96188201745262
77.8617527477081,5.26971874436538
